IdVenta,Fecha,Vendedor,IdProducto,Cantidad,Precio Unitario,Importe
2722,2026-08-11,9,7,1,2879.42,2879.42
2723,13/04/2026,,12,4,1281.48,5125.92
2724,2025-11-29,11,28,6,13229.46,79376.76
2725,21/05/2026,8,14,1,7496.65,7496.65
2726,2025-10-19,12,12,12,1322.94,15875.28
2727,13/4/2026,7,22,1,2352.01,2352.01
2728,2025-12-21,10,26,2,3963.98,7927.96
2729,2025-09-26,8,23,6,3985.64,23913.84
2730,2026-04-23,2,22,1,2565.16,2565.16
2731,2025-09-15,6,2,6,1416.56,8499.36
2732,04/01/2026,1,8,6,5972.42,35834.52
2733,2025-12-20,3,33,6,3254.67,19528.02
2734,2026-08-12,1,33,2,3085.65,6171.30
2735,2026-04-21,11,36,1,3518.41,3518.41
2736,28/07/2026,3,1,2,5164.29,10328.58
2737,2026-06-14,8,10,4,2207.74,8830.96
2738,20/12/2025,7,8,3,6001.89,18005.67
2739,05/06/2026,5,15,6,2119.97,12719.82
2740,2026-01-18,10,31,6,6822.54,40935.24
2741,2025-11-06,1,10,1,2244.14,2244.14
2742,2026-04-08,8,18,1,2766.18,2766.18
2743,24/04/2026,8,34,1,5754.98,5754.98
2744,2026-05-12,9,35,1,2304.51,2304.51
2745,2026-01-20,6,24,12,1622.31,19467.72
2746,2026-03-19,8,12,3,1303.25,3909.75
2747,2026-06-10,6,10,1,2543.33,2543.33
2748,2026-01-02,9,27,3,4139.07,12417.21
2749,2026-01-26,,28,12,13486.75,161841.00
2750,27/10/2025,8,36,6,3717.37,22304.22
2751,16/11/2025,6,28,3,14032.46,42097.38
2752,2026-01-03,8,27,6,4240.87,25445.22
2753,2026-07-02,,16,2,14145.56,28291.12
2754,11/1/2026,8,1,6,4689.32,28135.92
2755,2026-03-03,1,21,4,3291.83,13167.32
2756,22/07/2026,10,30,12,15632.04,187584.48
2757,2026-05-05,3,29,2,9523.65,19047.30
2758,2026-02-20,9,31,2,6162.19,12324.38
2759,5/10/2025,4,16,2,14635.64,29271.28
2760,2026-08-18,99,28,1,12521.67,12521.67
2761,2026-05-02,9,34,2,6241.35,12482.70
2762,10/06/2026,4,18,1,3176.33,3176.33
2763,02/09/2025,5,35,4,2365.30,9461.20
2764,10/02/2026,7,35,4,2285.65,9142.60
2765,2026-07-21,10,24,4,1592.35,6369.40
2766,2026-08-08,6,20,3,784.83,2354.49
2767,2026-08-16,8,3,6,3836.03,23016.18
2768,2025-11-02,11,5,12,1470.18,17642.16
2769,2025-09-14,3,13,1,3177.36,3177.36
2770,2026-02-17,12,8,2,5427.32,10854.64
2771,08/12/2025,,27,1,4146.29,4146.29
2772,2026-02-24,2,37,1,1900.58,1900.58
2773,2026-06-04,5,1,12,4695.75,56349.00
2774,2026-02-26,11,20,2,744.15,1488.30
2775,2026-08-06,10,35,12,2482.23,29786.76
2776,2026-05-17,2,3,1,4159.26,4159.26
2777,2025-09-26,1,14,4,7118.83,28475.32
2778,2026-08-14,6,18,1,2952.90,2952.90
2779,2026-02-09,,15,1,2241.13,2241.13
2780,28/07/2026,11,9,4,1815.62,7262.48
2781,2026-05-24,7,17,2,1733.14,3466.28
2782,2025-11-26,8,24,2,1481.79,2963.58
2783,06/02/2026,12,11,4,3629.84,14519.36
2784,2025-10-13,2,4,1,2261.10,2261.10
2785,2025-09-30,8,16,2,14079.54,28159.08
2786,2026-05-05,11,19,1,5896.89,5896.89
2787,2026-04-24,6,38,2,3346.60,6693.20
2788,2026-08-11,1,40,1,4294.78,4294.78
2789,29/07/2026,10,16,4,15588.55,62354.20
2790,2026-01-20,4,34,1,6381.60,6381.60
2791,2026-04-02,7,29,1,9515.73,9515.73
2792,2025-12-23,5,13,1,3117.68,3117.68
2793,17/07/2026,10,2,2,1442.41,2884.82
2794,24/11/2025,11,6,3,1055.53,3166.59
2795,2026-04-18,3,11,12,3398.02,40776.24
2796,2026-02-28,11,16,2,15707.88,31415.76
2797,2026-03-08,10,33,1,3212.54,3212.54
2798,2026-08-06,,35,6,2296.97,13781.82
2799,2025-12-26,99,28,2,12292.42,24584.84
2800,2026-01-14,6,38,3,3300.84,9902.52
2801,27/05/2026,1,34,1,6054.79,6054.79
2802,2025-09-22,4,36,1,3454.98,3454.98
2803,09/03/2026,2,32,6,17268.82,103612.92
2804,2026-03-24,4,1,2,4871.90,9743.80
2805,21/11/2025,6,36,2,3632.28,7264.56
2806,13/04/2026,10,21,12,3514.51,42174.12
2807,2026-01-02,6,33,4,3279.66,13118.64
2808,2026-02-01,12,19,1,6506.51,6506.51
2809,2025-12-22,1,7,1,2795.74,2795.74
2810,2026-06-12,5,3,3,4348.86,13046.58
2811,28/09/2025,8,39,1,1621.62,1621.62
2812,11/05/2026,5,34,4,6303.33,25213.32
2813,2026-06-25,11,9,6,1967.75,11806.50
2814,2025-12-02,9,39,4,1674.02,6696.08
2815,2026-01-02,11,2,3,1452.52,4357.56
2816,18/02/2026,9,16,1,13803.74,13803.74
2817,2025-11-08,4,4,1,2049.04,2049.04
2818,2026-05-23,10,30,6,14740.49,88442.94
2819,2026-04-15,11,32,1,19316.15,19316.15
2820,11/10/2025,9,23,6,4210.84,25265.04
2821,2026-01-12,3,2,4,1363.36,5453.44
2822,2026-01-28,6,39,12,1767.70,21212.40
2823,2025-12-09,10,19,2,6512.95,13025.90
2824,2025-10-15,1,3,1,3895.16,3895.16
2825,2025-10-04,10,11,4,3529.30,14117.20
2826,2026-08-18,7,11,1,3481.60,3481.60
2827,2026-03-24,12,37,4,2097.95,8391.80
2828,2026-07-31,10,33,4,3191.62,12766.48
2829,2025-10-10,11,27,1,4500.33,4500.33
2830,06/07/2026,11,23,1,4154.53,4154.53
2831,01/11/2025,2,30,1,15993.78,15993.78
2832,27/1/2026,6,21,1,3157.95,3157.95
2833,09/11/2025,2,13,2,3263.62,6527.24
2834,2025-12-25,9,39,4,1793.88,7175.52
2835,2026-05-25,12,33,2,3218.09,6436.18
2836,21/10/2025,1,9,6,1889.29,11335.74
2837,18/11/2025,1,25,1,2799.59,2799.59
2838,2025-12-26,1,16,1,14377.45,14377.45
2839,2025-10-19,12,5,2,1502.48,3004.96
2840,2025-12-07,8,31,4,6778.84,27115.36
2841,15/04/2026,5,24,1,1605.86,1605.86
2842,2025-10-01,10,15,2,2105.34,4210.68
2843,2025-12-04,7,15,2,2109.57,$ 4219.14
2844,2026-08-04,1,40,1,4261.82,4261.82
2845,2025-11-29,5,7,4,2932.17,11728.68
2846,2025-11-13,12,13,6,3226.58,19359.48
2847,16/11/2025,1,16,1,15146.54,15146.54
2848,03/08/2026,3,19,12,6277.51,75330.12
2849,2026-06-13,8,21,1,3285.01,3285.01
2850,15/10/2025,9,36,4,3892.08,15568.32
2851,2026-02-15,8,36,2,3589.71,7179.42
2852,18/10/2025,9,12,12,1255.16,15061.92
2853,2026-05-19,3,5,12,1494.72,17936.64
2854,2025-12-01,1,15,3,2116.25,6348.75
2855,2026-04-24,6,32,6,18466.36,110798.16
2856,2026-07-12,1,37,1,2091.83,2091.83
2857,2026-04-10,10,31,12,6149.40,73792.80
2858,2026-02-01,4,13,1,2838.70,2838.70
2859,9/10/2025,3,39,12,1726.97,20723.64
2860,2025-12-09,12,33,4,3332.68,13330.72
2861,2025-12-26,7,15,1,2194.61,2194.61
2862,2026-08-05,9,39,6,1862.28,11173.68
2863,2025-12-13,11,19,1,6486.43,6486.43
2864,2026-07-24,1,21,3,3455.78,10367.34
2865,2026-07-22,3,24,2,1586.99,3173.98
2866,2026-06-19,11,12,4,1311.43,5245.72
2867,15/04/2026,6,4,4,2076.72,8306.88
2868,2026-02-01,,32,6,19119.80,114718.80
2869,2025-09-23,10,12,1,1230.56,1230.56
2870,2026-06-27,8,18,6,2839.76,17038.56
2871,02/11/2025,8,2,1,1350.71,1350.71
2872,2026-04-25,3,20,1,779.25,779.25
2873,01/01/2026,5,23,1,4037.53,4037.53
2874,10/01/2026,5,35,3,2424.23,7272.69
2875,02/12/2025,12,20,1,745.32,745.32
2876,2025-12-26,4,21,1,3324.24,3324.24
2877,2026-08-12,7,3,3,3908.57,11725.71
2878,2026-08-22,7,32,1,17054.54,17054.54
2879,26/07/2026,11,3,4,4327.29,17309.16
2880,2026-04-17,11,20,2,780.92,1561.84
2881,2026-04-29,3,15,4,2169.98,8679.92
2882,24/09/2025,6,32,12,18076.05,216912.60
2883,04/07/2026,5,19,1,6407.18,6407.18
2884,2026-07-15,6,35,1,2318.30,2318.30
2885,2026-04-17,9,18,1,2946.37,2946.37
2886,2026-01-13,9,7,1,2892.83,2892.83
2887,2026-05-26,8,13,1,3253.78,3253.78
2888,2026-03-13,6,15,1,2305.66,2305.66
2889,2025-12-07,7,31,2,6851.17,13702.34
2890,2025-12-10,9,7,1,2668.02,2668.02
2891,13/02/2026,12,8,2,6005.39,12010.78
2892,2026-04-27,3,39,2,1636.46,3272.92
2893,28/06/2026,11,33,2,3152.26,6304.52
2894,2026-05-23,9,22,12,2612.66,31351.92
2895,2025-11-03,7,19,1,5993.54,5993.54
2896,2026-08-12,10,4,6,2183.54,13101.24
2897,2026-01-17,3,7,1,2899.31,2899.31
2898,2026-07-12,4,26,6,3951.81,23710.86
2899,2025-09-09,11,7,4,2965.37,11861.48
2900,05/04/2026,4,40,2,4278.50,8557.00
2901,2026-04-25,4,31,6,6012.68,36076.08
2902,2026-06-15,5,40,1,4111.98,4111.98
2903,2026-03-10,12,29,3,9554.97,28664.91
2904,2026-05-27,,34,3,5825.43,17476.29
2905,28/02/2026,1,12,1,1356.27,1356.27
2906,26/08/2026,3,5,2,1596.44,3192.88
2907,2026-04-07,8,10,1,2233.66,2233.66
2908,2026-04-03,10,18,1,2998.63,2998.63
2909,2026-07-31,10,29,1,9984.76,9984.76
2910,2026-02-18,8,16,1,15904.72,15904.72
2911,2025-10-16,4,6,6,950.80,5704.80
2912,03/01/2026,1,31,6,6884.52,41307.12
2913,2026-05-28,2,26,2,3648.89,7297.78
2914,2026-01-23,1,39,1,1704.75,1704.75
2915,19/08/2026,12,9,2,1888.62,3777.24
2916,2025-12-21,11,11,4,3771.81,15087.24
2917,2026-07-01,9,17,1,1714.61,1714.61
2918,2026-03-23,10,37,1,2119.53,2119.53
2919,12/04/2026,12,25,2,2542.11,5084.22
2920,2025-10-19,2,38,1,3439.45,3439.45
2921,01/09/2025,3,6,3,1034.71,3104.13
2922,2026-04-04,2,21,1,3442.39,3442.39
2923,2026-04-01,9,37,12,1957.66,23491.92
2924,2026-08-28,6,31,12,6012.77,72153.24
2925,07/01/2026,12,26,1,3883.68,3883.68
2926,2025-11-19,12,31,6,6442.81,38656.86
2927,24/08/2026,10,16,6,14735.24,88411.44
2928,2025-10-14,4,3,6,3840.43,23042.58
2929,2026-05-18,6,5,1,1574.36,1574.36
2930,2026-02-03,9,35,12,2615.03,31380.36
2931,2026-06-07,11,35,2,2393.89,4787.78
2932,09/04/2026,12,30,1,15227.54,15227.54
2933,2025-12-01,9,27,4,4550.46,18201.84
2934,2026-08-09,11,24,1,1579.16,1579.16
2935,2025-10-11,4,5,6,1433.95,8603.70
2936,2026-07-27,,34,3,5700.98,17102.94
2937,2025-11-03,12,17,2,1605.05,3210.10
2938,2026-02-20,3,23,2,4246.64,8493.28
2939,17/10/2025,3,32,4,17024.65,68098.60
2940,19/03/2026,9,5,1,1409.38,1409.38
2941,2026-04-17,1,19,3,6646.13,19938.39
2942,2026-05-18,2,36,6,3808.67,22852.02
2943,2026-02-07,99,27,2,4116.76,8233.52
2944,2026-02-11,7,34,1,6181.18,6181.18
2945,2026-03-10,9,37,3,2072.59,6217.77
2946,23/01/2026,6,4,1,2225.92,2225.92
2947,2026-08-01,9,2,1,1268.61,1268.61
2948,2025-11-03,8,2,2,1376.18,2752.36
2949,05/06/2026,11,4,3,2123.43,6370.29
2950,2026-06-12,5,16,6,15608.52,93651.12
2951,2026-05-08,11,39,1,1867.16,1867.16
2952,2026-04-09,2,30,3,16024.45,48073.35
2953,2025-11-28,1,35,1,2612.70,2612.70
2954,2025-12-08,12,38,3,3273.27,9819.81
2955,14/07/2026,2,30,1,16913.48,16913.48
2956,2025-11-28,4,22,6,2334.50,14007.00
2957,2026-07-29,11,25,2,2859.79,5719.58
2958,13/12/2025,11,16,3,15372.72,46118.16
2959,2026-01-09,3,23,4,4374.03,17496.12
2960,05/11/2025,,29,4,10580.87,42323.48
2961,2026-01-10,6,16,2,14014.35,28028.70
2962,2026-03-16,12,7,1,2769.85,2769.85
2963,05/04/2026,9,16,2,15209.28,30418.56
2964,2026-06-07,7,40,2,4447.98,8895.96
2965,10/08/2026,99,8,1,5386.10,5386.10
2966,2025-10-04,8,28,4,13966.50,55866.00
2967,2026-08-29,,8,1,5526.20,5526.20
2968,2026-05-01,9,35,4,2350.52,9402.08
2969,2026-07-27,12,14,1,6750.43,6750.43
2970,2026-08-24,4,5,6,1546.17,9277.02
2971,2026-08-20,1,38,3,3189.14,9567.42
2972,2026-08-25,10,8,4,5854.27,23417.08
2973,2026-06-21,11,4,6,2137.66,12825.96
2974,21/04/2026,4,3,2,4330.76,8661.52
2975,2026-03-29,10,27,1,4291.31,4291.31
2976,2026-05-05,5,14,12,7272.85,87274.20
2977,28/06/2026,9,30,4,16554.66,66218.64
2978,2025-12-12,12,36,1,3644.76,3644.76
2979,26/09/2025,3,6,1,1030.95,1030.95
2980,2026-05-27,4,18,6,2967.47,17804.82
2981,04/11/2025,8,28,1,14163.94,14163.94
2982,2025-09-05,4,40,4,4162.23,16648.92
2983,01/01/2026,12,4,2,2226.13,4452.26
2984,20/02/2026,4,24,2,1564.27,3128.54
2985,2026-05-20,12,27,1,4459.67,4459.67
2986,2025-11-06,6,33,2,3191.25,6382.50
2987,2025-09-06,8,999,3,1027.29,3081.87
2988,30/01/2026,9,25,4,2745.18,10980.72
2989,24/11/2025,10,4,2,2241.91,4483.82
2990,20/04/2026,1,32,4,19121.87,76487.48
2991,2026-07-20,2,2,1,1279.40,1279.40
2992,2026-04-09,12,38,2,3617.69,7235.38
2993,2026-08-12,10,26,2,3646.62,7293.24
2994,2025-09-17,10,3,6,4102.78,24616.68
2995,19/07/2026,12,40,1,4126.56,4126.56
2996,10/02/2026,1,26,12,3858.81,46305.72
2997,08/11/2025,1,22,3,2485.10,7455.30
2998,08/03/2026,99,39,2,1726.56,3453.12
2999,2025-09-16,3,22,2,2357.87,4715.74
3000,2026-03-20,2,29,6,10244.89,61469.34
