Listado de pagos - Sistema Caja v3
Exportado: 01/09/2026 10:32
id_pago;id_venta;id_medio_pago;fecha_pago;monto;cuotas
3119;2858;2;01/02/2026;2.838,70;1
3120;2859;5;10/10/2025;20.723,64;1
3121;2860;1;12/12/2025;13.330,72;1
3122;2861;4;29/12/2025;2.194,61;1
3123;2862;4;05/08/2026;11.173,68;1
3124;2863;3;13/12/2025;6.486,43;3
3125;2864;2;26/07/2026;10.367,34;1
3126;2865;3;25/07/2026;3.173,98;6
3127;2866;3;20/06/2026;5.245,72;3
3128;2867;1;16/04/2026;8.306,88;1
3129;2868;4;04/02/2026;114.718,80;1
3130;2869;2;26/09/2025;1.230,56;1
3131;2870;3;30/06/2026;17.038,56;12
3132;2871;1;03/11/2025;1.350,71;1
3133;2872;1;26/04/2026;779,25;1
3134;2873;3;02/01/2026;4.037,53;3
3135;2874;3;12/01/2026;7.272,69;3
3136;2875;2;05/12/2025;745,32;1
3137;2876;2;27/12/2025;3.324,24;1
3138;2877;2;14/08/2026;11.725,71;1
3139;2878;2;24/08/2026;17.054,54;1
3140;2879;3;26/07/2026;17.309,16;3
3141;2880;4;20/04/2026;1.561,84;1
3142;2881;3;02/05/2026;8.679,92;1
3143;2882;5;25/09/2025;216.912,60;1
3144;2883;6;05/07/2026;3.844,31;1
3145;2883;1;07/07/2026;2.562,87;1
3146;2884;3;16/07/2026;2.318,30;12
3147;2885;1;20/04/2026;2.946,37;1
3148;2886;4;13/01/2026;2.892,83;1
3149;2887;2;27/05/2026;3.253,78;1
3150;2888;2;15/03/2026;2.305,66;1
3151;2889;5;09/12/2025;13.702,34;1
3152;2890;4;12/12/2025;2.668,02;1
3153;2891;1;15/02/2026;12.010,78;1
3154;2892;3;27/04/2026;3.272,92;3
3155;2893;1;01/07/2026;6.304,52;1
3156;2894;1;23/05/2026;31.351,92;1
3157;2895;3;05/11/2025;5.993,54;1
3158;2896;3;13/08/2026;13.101,24;1
3159;2897;1;18/01/2026;2.899,31;1
3160;2898;2;14/07/2026;23.710,86;1
3161;2899;2;09/09/2025;11.861,48;1
3162;2900;4;08/04/2026;8.557,00;1
3163;2901;2;27/04/2026;36.076,08;1
3164;2902;1;18/06/2026;4.111,98;1
3165;2903;1;13/03/2026;28.664,91;1
3166;2904;3;28/05/2026;17.476,29;6
3167;2905;3;02/03/2026;1.356,27;1
3168;2906;2;26/08/2026;3.192,88;1
3169;2907;6;08/04/2026;2.233,66;1
3170;2908;1;03/04/2026;2.998,63;1
3171;2909;2;01/08/2026;9.984,76;1
3172;2910;3;21/02/2026;15.904,72;1
3173;2911;4;18/10/2025;5.704,80;1
3174;2912;2;06/01/2026;41.307,12;1
3175;2913;4;30/05/2026;7.297,78;1
3176;2914;2;24/01/2026;1.704,75;1
3177;2915;2;20/08/2026;3.777,24;1
3178;2916;3;21/12/2025;15.087,24;1
3179;2917;4;03/07/2026;1.714,61;1
3180;2918;2;26/03/2026;2.119,53;1
3181;2919;2;12/04/2026;5.084,22;1
3182;2920;1;22/10/2025;3.439,45;1
3183;2921;3;04/09/2025;3.104,13;6
3184;2922;2;06/04/2026;3.442,39;1
3185;2923;3;01/04/2026;23.491,92;1
3186;2924;3;30/08/2026;72.153,24;3
3187;99999;4;07/01/2026;3.883,68;1
3188;2926;1;19/11/2025;38.656,86;1
3189;2927;1;24/08/2026;88.411,44;1
3190;2928;1;15/10/2025;23.042,58;1
3191;2929;1;20/05/2026;1.574,36;1
3192;2930;2;05/02/2026;31.380,36;1
3193;2931;1;08/06/2026;4.787,78;1
3194;2932;3;10/04/2026;15.227,54;1
3195;2933;3;04/12/2025;18.201,84;12
3196;2934;2;11/08/2026;947,50;1
3197;2934;1;11/08/2026;631,66;1
3198;2935;4;11/10/2025;5.162,22;1
3199;2935;3;12/10/2025;3.441,48;3
3200;2936;1;30/07/2026;17.102,94;1
3201;2937;3;06/11/2025;3.210,10;1
3202;2938;1;21/02/2026;8.493,28;1
3203;2939;4;17/10/2025;68.098,60;1
3204;2940;3;20/03/2026;1.409,38;1
3205;2941;5;18/04/2026;19.938,39;1
3206;2942;2;20/05/2026;22.852,02;1
3207;2943;1;07/02/2026;8.233,52;1
3208;2944;3;14/02/2026;6.181,18;3
3209;2945;1;13/03/2026;6.217,77;1
3210;2946;3;24/01/2026;2.225,92;3
3211;2947;3;02/08/2026;761,17;12
3212;2947;2;03/08/2026;507,44;1
3213;2948;3;04/11/2025;2.752,36;12
3214;2949;2;07/06/2026;6.370,29;1
3215;2950;1;14/06/2026;93.651,12;1
3216;2951;4;09/05/2026;1.867,16;1
3217;2952;2;12/04/2026;48.073,35;1
3218;2953;3;30/11/2025;2.612,70;1
3219;2954;2;09/12/2025;9.819,81;1
3220;2955;3;15/07/2026;16.913,48;3
3221;2956;1;29/11/2025;14.007,00;1
3222;2957;1;29/07/2026;5.719,58;1
3223;2958;4;16/12/2025;46.118,16;1
3224;2959;2;12/01/2026;17.496,12;1
3225;2960;2;05/11/2025;42.323,48;1
3226;2961;1;13/01/2026;28.028,70;1
3227;2962;2;19/03/2026;2.769,85;1
3228;2963;2;08/04/2026;30.418,56;1
3229;2964;4;08/06/2026;8.895,96;1
3230;2965;1;12/08/2026;5.386,10;1
3231;2966;3;05/10/2025;55.866,00;3
3232;2967;1;31/08/2026;5.526,20;1
3233;2968;3;03/05/2026;9.402,08;3
3234;2969;2;27/07/2026;6.750,43;1
3235;2970;1;27/08/2026;9.277,02;1
3236;2971;5;22/08/2026;9.567,42;1
3237;2972;5;28/08/2026;23.417,08;1
3238;2973;4;24/06/2026;12.825,96;1
3239;2974;2;24/04/2026;5.196,91;1
3240;2974;3;23/04/2026;3.464,61;3
3241;2975;2;31/03/2026;4.291,31;1
3242;2976;3;06/05/2026;87.274,20;6
3243;2977;3;01/07/2026;66.218,64;12
3244;2978;2;12/12/2025;3.644,76;1
3245;2979;6;26/09/2025;1.030,95;1
3246;2980;2;28/05/2026;17.804,82;1
3247;2981;4;06/11/2025;8.498,36;1
3248;2981;5;06/11/2025;5.665,58;1
3249;2982;6;05/09/2025;16.648,92;1
3250;2983;1;04/01/2026;4.452,26;1
3251;2984;2;21/02/2026;3.128,54;1
3252;2985;2;22/05/2026;2.675,80;1
3253;2985;1;21/05/2026;1.783,87;1
3254;2986;4;08/11/2025;6.382,50;1
3255;2987;3;08/09/2025;3.081,87;6
3256;2988;2;01/02/2026;10.980,72;1
3257;2989;1;25/11/2025;4.483,82;1
3258;2990;2;21/04/2026;76.487,48;1
3259;2991;4;20/07/2026;1.279,40;1
3260;2992;1;09/04/2026;7.235,38;1
3261;2993;2;12/08/2026;7.293,24;1
3262;2994;2;18/09/2025;24.616,68;1
3263;2995;2;22/07/2026;4.126,56;1
3264;2996;2;12/02/2026;46.305,72;1
3265;2997;2;08/11/2025;4.473,18;1
3266;2997;1;10/11/2025;2.982,12;1
3267;2998;2;08/03/2026;3.453,12;1
3268;2999;3;16/09/2025;4.715,74;6
3269;3000;2;23/03/2026;61.469,34;1
